"latitude","longitude","id","prix","surface_terrain","surface_plancher","valeur_sup","dist_transport","dist_ocean","dist_eau","dist_business_district","dist_centre","dist_autoroute","age_maison","bruit_fort","mois_vente","qualite_structure"
25.9364918826,-80.215024124,"3421110090520_12",215000,748.42066146414,125.78966926793,0,324.953548866592,9489.32939232555,1071.21514238313,17831.701157453,17831.701157453,144.047880577683,38,0,12,5
25.9365626143,-80.2136497732,"3421110090580_8",230000,748.42066146414,147.714604236343,15000,298.272017837235,9353.54155737557,1203.13203344115,17822.8010344888,17822.8010344888,251.428473737898,58,0,8,5
25.9373398188,-80.2389241097,"3421100310010_5",189900,708.19397993311,115.105908584169,1869,666.508732813081,11882.8223923517,440.891365331397,18377.6261657109,18377.6261657109,1183.92971334721,35,0,5,4
25.9375283636,-80.2146282229,"3421110090270_5",199000,748.42066146414,148.457822370866,20406,342.205499814196,9460.6478316773,1154.39471625035,17939.3255895985,17939.3255895985,250.239758684464,38,0,5,5
25.937650237,-80.2416658748,"3421100090890_3",194900,696.767001114827,115.942028985507,189,741.304347826087,12158.1166067778,411.661166966183,18480.5871772622,18480.5871772622,1227.30257286098,29,0,3,4
25.9376839484,-80.2295075086,"3421100011352_5",155000,696.767001114827,85.2842809364548,0,473.96878483835,10946.9683666943,569.333550848611,18201.6048981832,18201.6048981832,796.926763771496,39,0,5,4
25.9379791347,-80.2141941719,"3421110090160_9",208000,748.42066146414,141.675956893348,0,333.91861761427,9418.64656645596,1215.93358017044,17984.4662817559,17984.4662817559,316.381083452464,38,0,9,5
25.9380859029,-80.2299845896,"3421100011171_9",165000,801.282051282051,101.356373095504,2653,492.558528428094,10998.5707919626,627.611068340047,18252.2319675102,18252.2319675102,804.424812570081,62,0,9,4
25.9381423718,-80.2172593184,"3421110040190_5",210000,745.540691192865,120.587142326273,2419,408.91861761427,9726.43232567591,963.255431632777,18041.5246043207,18041.5246043207,102.808612185468,34,0,5,5
25.938159334,-80.2284106385,"3421110061390_2",200100,696.767001114827,123.560014864363,27801,470.373467112598,10842.2090426262,582.866614533861,18229.3111028901,18229.3111028901,677.90285906226,38,0,2,5
25.9381974113,-80.2274978565,"3421110061430_2",204000,696.767001114827,149.665551839465,0,459.113712374582,10750.6475036386,574.789448145142,18215.8389989512,18215.8389989512,606.183717505068,48,0,2,5
25.9382102504,-80.2161722854,"3421110040010_10",240000,888.424377554812,157.933853586028,22607,391.099962839093,9613.382476107,1054.99984985936,18037.0745428386,18037.0745428386,185.713867194207,58,0,10,5
25.9383718526,-80.2232062072,"3421110051270_1",165000,696.767001114827,139.353400222965,0,427.322556670383,10322.5576850365,614.961920976582,18158.6282770205,18158.6282770205,278.982279079037,58,0,1,5
25.9386908391,-80.2146804219,"3421110031060_2",201500,715.347454477889,140.468227424749,12142,351.142697881828,9470.61475020225,1212.82463310761,18068.7736109302,18068.7736109302,333.602211790677,57,0,2,5
25.9390171063,-80.2133036869,"3421110030810_3",110000,771.088814567075,113.433667781494,0,310.795243403939,9332.57140463807,1348.9477466624,18088.8598473459,18088.8598473459,459.453608088868,57,0,3,5
25.9390264289,-80.2066851589,"3421120010190_12",142200,789.669267930137,84.5410628019324,2099,119.091415830546,8671.1276770849,1950.89476179754,18026.802825582,18026.802825582,769.464398049852,45,0,12,5
25.9390548728,-80.2227728428,"3421110050990_2",162000,696.767001114827,125.418060200669,0,448.494983277592,10281.9280141076,700.427485331178,18225.8973570956,18225.8973570956,195.497906480164,58,0,2,5
25.9392385328,-80.2430154699,"3421100090380_12",150500,743.218134522482,114.641397250093,0,806.243032329989,12304.4199979697,559.305672577333,18688.4903921205,18688.4903921205,1409.48077476805,59,0,12,4
25.9392646824,-80.2084367518,"3421120010400_6",205000,1059.36454849498,165.087328130806,200,169.96469713861,8835.99331103426,1786.82160455046,18062.830035663,18062.830035663,827.345677190144,0,0,6,5
25.9392921074,-80.2164880966,"3421110030680_2",205000,797.565960609439,162.578966926793,2889,408.31475287997,9652.0309552802,1101.32925707012,18161.1885863664,18161.1885863664,246.216415426687,60,0,2,5
25.9393432892,-80.2246126579,"3421110050440_5",207000,696.767001114827,138.424377554812,0,468.060200668896,10463.8928569025,696.373662200236,18290.6975674444,18290.6975674444,307.267601376136,39,0,5,5
25.9394956379,-80.2108768267,"3421120031300_4",160000,738.573021181717,128.76254180602,0,242.874396135266,9090.56121170815,1586.23355925175,18119.4616400035,18119.4616400035,674.763432126267,30,0,4,5
25.9394956379,-80.2108768267,"3421120031300_10",225000,738.573021181717,128.76254180602,0,242.874396135266,9090.56121170815,1586.23355925175,18119.4616400035,18119.4616400035,674.763432126267,30,0,10,5
25.9396988849,-80.2108847759,"3421120031290_12",207000,738.573021181717,115.849126718692,0,244.713861018209,9092.14616511273,1595.80423942555,18141.4071486823,18141.4071486823,689.028012767477,30,0,12,5
25.9396999077,-80.2417407357,"3421100090290_9",195000,696.767001114827,131.456707543664,1807,782.905982905983,12183.5368209974,631.268653119845,18702.5416136496,18702.5416136496,1455.26154426184,39,0,9,4
25.9397579135,-80.2225823838,"3421110050760_4",215000,696.767001114827,135.916016350799,21239,471.516164994426,10266.9319165104,780.284753023419,18299.5976904086,18299.5976904086,128.716504375699,58,0,4,5
25.939776801,-80.2221261609,"3421110050780_9",225000,696.767001114827,160.813823857302,3446,471.088814567075,10220.7244287923,797.902119712776,18294.2027528584,18294.2027528584,93.3598515043255,59,0,9,5
25.9398825983,-80.2065213609,"3421120010620_12",192500,696.767001114827,105.444072835377,880,130.94574507618,8657.22885492167,1959.64248539589,18123.058265037,18123.058265037,825.1206464491,26,0,12,5
25.9399219564,-80.2160065489,"3421110030530_4",203000,717.670011148272,151.15198810851,1104,397.110739502044,9605.15291035246,1181.61324298667,18224.2514439447,18224.2514439447,327.902475508826,60,0,4,5
25.9401698453,-80.21926747,"3421110040840_12",216000,696.767001114827,146.413972500929,1617,478.660349312523,9936.65201089475,976.056978362068,18291.9472422442,18291.9472422442,108.173069862504,39,0,12,5
25.9403404732,-80.2160319555,"3421110030550_9",190000,717.670011148272,132.571534745448,0,401.226309921962,9610.30400891734,1209.9595250301,18270.5503712823,18270.5503712823,357.589871971514,60,0,9,5
25.9404167589,-80.2236254062,"3421110050350_3",166000,696.767001114827,130.434782608696,0,497.138610182088,10374.5258687828,823.810011903006,18387.7759634748,18387.7759634748,154.411037453775,60,0,3,5
25.9404260965,-80.2233880919,"3421110050360_8",250000,696.767001114827,199.554069119287,0,496.35823114084,10350.2334098703,829.143989706877,18384.6365365389,18384.6365365389,135.787834949974,60,0,8,5
25.9408160259,-80.2204510286,"3421110041060_8",207000,696.767001114827,146.413972500929,0,502.508361204013,10059.363980257,973.19187028456,18381.0703913785,18381.0703913785,70.8961849817372,59,0,8,5
25.9409003773,-80.2093610336,"3421120030130_1",2e+05,717.670011148272,139.539204756596,770,220.494240059457,8947.06196884743,1793.00901880295,18258.8156201138,18258.8156201138,890.804773119626,41,0,1,5
25.9410513927,-80.2248112406,"3421110050100_6",230000,738.573021181717,142.604979561501,3325,524.591230026013,10497.1159186524,880.624495482524,18476.7771931166,18476.7771931166,195.375986987504,40,0,6,5
25.9410536072,-80.2081014,"3421120011000_12",170000,696.767001114827,88.3500557413601,1348,193.376068376068,8824.25855986574,1912.85588008765,18264.9725544931,18264.9725544931,996.448013509438,34,0,12,5
25.9414666045,-80.2081176164,"3421120011020_5",199000,696.767001114827,152.359717577109,5904,203.223708658491,8829.47061817695,1922.45704013461,18310.9362032259,18310.9362032259,1025.92205085997,65,0,5,5
25.9417469837,-80.21059482,"3421120030230_6",225000,696.767001114827,141.211445559272,908,268.515421776291,9082.08780696828,1739.54732127158,18361.5327926798,18361.5327926798,864.043444480776,31,0,6,5
25.9418865156,-80.207407613,"3421120011280_10",227000,696.767001114827,167.502787068004,1303,195.68933481977,8765.34096503784,1842.47785294971,18348.7922056968,18348.7922056968,1048.35523750939,62,0,10,5
25.9454226714,-80.2005741053,"3021010100460_10",220000,408.769973987365,151.709401709402,0,115.477517651431,8131.84728117695,1111.78385356571,18696.6589981287,18517.4373439187,954.141949556449,31,0,10,4
25.9472048944,-80.2037622298,"3421010060390_6",165000,752.508361204013,137.123745819398,1310,215.551839464883,8457.95144416904,1152.9621622116,18909.9266706641,18820.6206422907,1276.1922894176,50,0,6,4
25.9489101119,-80.2042725587,"3421010040670_4",223000,738.573021181717,180.230397621702,1270,249.163879598662,8524.64140665401,1037.90064101381,19102.0717910961,19015.2651123222,1466.20381872807,61,0,4,4
25.950542079,-80.197915609,"3021010111110_6",197500,696.767001114827,109.253065774805,1068,163.665923448532,7898.9200904502,499.687040666638,19258.9821781494,18948.1789114861,1273.47958070592,31,0,6,4
25.9505906934,-80.2035261206,"3421010021260_1",214200,940.635451505017,172.14790040877,17826,259.383128948346,8464.44365715318,842.158895548323,19281.9335226426,19157.7585193685,1596.44431676202,63,0,1,4
25.951135496,-80.2032762137,"3421010020960_4",185000,706.057227796358,121.423262727611,0,265.672612411743,8435.3658581538,783.241300720421,19339.8757615292,19207.8674308517,1644.17579813837,63,0,4,4
25.9513792306,-80.2033795839,"3421010020860_10",220000,798.959494611669,167.502787068004,3171,273.476402824229,8444.8450987081,767.452726420963,19367.0942882656,19237.0671493438,1673.31455688409,58,0,10,4
25.9516612889,-80.1998701727,"3021010110840_2",141000,776.570048309179,109.996283909327,736,217.586399108138,8098.71565904662,525.869251715353,19381.2979091604,19131.1800699686,1510.1253159588,62,0,2,4
25.9519585254,-80.2006997837,"3021010110880_7",152500,702.248234856931,111.296915644742,828,237.541806020067,8185.91857617162,552.112422510399,19418.3004751827,19190.5853427672,1594.55456462579,62,0,7,4
25.9522535865,-80.2044367747,"3421010020280_10",182000,1093.4596804162,142.23337049424,1232,316.583054626533,8555.60895778963,753.035746413929,19472.5851292895,19363.7110223443,1802.3663398646,63,0,10,4
25.9530011808,-80.2000295475,"3021010110510_9",265000,1167.13117800074,224.730583426236,1320,258.751393534002,8118.4056571112,413.093721004937,19485.3561961457,19268.339499211,1583.06365244259,44,0,9,4
25.9531245197,-80.2009795829,"3021010110470_6",170000,782.144184318097,154.496469713861,1350,276.356373095504,8214.32581796138,467.043096506947,19507.9417821609,19321.6792772497,1675.5700674983,58,0,6,4
25.9538229213,-80.2028766191,"3421010120070_9",175000,1033.07320698625,116.127833519138,7524,325.538833147529,8403.57535044272,520.657193404142,19489.2271400376,19461.2466164722,1878.04786493324,62,0,9,4
25.9538366962,-80.2019955636,"3421010120110_4",205000,815.217391304348,132.943143812709,2751,312.309550353029,8316.61627230304,466.585898409472,19461.947653555,19432.2907369654,1802.48825935726,42,0,4,4
25.9538428088,-80.2017444858,"3421010120120_2",195000,840.301003344482,119.286510590858,1120,309.085841694537,8287.62991292315,448.663732988466,19452.9865708445,19424.8536479132,1780.14651232733,41,0,2,4
25.953853537,-80.2044791306,"3421010120290_7",220000,787.346711259755,120.029728725381,963,357.181345224823,8558.53502561347,619.046223980689,19541.6525218814,19531.0150461468,1966.16517825319,32,0,7,4
25.954565926,-80.2001204989,"3021010160460_8",220000,900.873281308064,148.457822370866,9147,312.421033073207,8125.35506819281,287.028965594591,19329.8783631311,19329.8783631311,1680.23348809254,61,0,8,4
25.9560146401,-80.2004597856,"3021010160540_9",169900,752.508361204013,116.778149386845,1554,361.993682645857,8163.27203041004,182.909718863029,19188.329832153,19188.329832153,1793.34429740777,61,0,9,4
25.9563623958,-80.2021488969,"3421010121150_2",2e+05,766.44370122631,143.255295429208,20215,390.951319212189,8331.94764850503,255.634696234665,19202.74681216,19202.74681216,1954.27802771885,62,0,2,4
25.9565833905,-80.1996311485,"3021010160770_4",222000,696.767001114827,177.629134150873,6020,372.296544035675,8078.47702326508,83.4538927257078,19099.6334012429,19099.6334012429,1768.50320077831,48,0,4,4
25.9567463755,-80.2029944838,"3421010121050_8",197000,817.539947974731,126.068376068376,6020,413.89817911557,8417.62657197178,274.95893582126,19189.7928660649,19189.7928660649,2048.58275529129,62,0,8,4
25.9464104664,-80.1617683885,"722040140110_11",312000,852.842809364549,220.642883686362,20414,402.657004830918,4257.00196545972,442.262959623821,19038.5517354203,17521.9951662237,1570.56690444495,53,0,11,4
25.9464711092,-80.1606760552,"722040140070_1",349000,958.751393534002,252.879970271275,26953,370.865849126719,4148.28025788024,538.640318571479,19060.9239623234,17506.9381088802,1623.08372590821,52,0,1,4
25.9464711092,-80.1606760552,"722040140070_6",465000,958.751393534002,252.879970271275,26953,370.865849126719,4148.28025788024,538.640318571479,19060.9239623234,17506.9381088802,1623.08372590821,52,0,6,4
25.9464833894,-80.1594394192,"722040140020_7",445000,841.601635079896,204.570791527313,22234,335.07060572278,4025.90356712286,421.810964730121,19086.7404148941,17490.7532962296,1696.47926048947,59,0,7,4
25.9468369865,-80.1617850585,"722040140390_4",390000,810.200668896321,229.468599033816,21020,408.07320698625,4266.11544753605,428.973734923891,19087.837690328,17571.9821582142,1533.86913715432,58,0,4,4
25.9472179581,-80.1591276745,"722040141100_8",520000,1393.53400222965,212.002972872538,36189,330.27684875511,3995.30177446522,358.443308420133,19172.5717377267,17566.4653011714,1647.07138608904,59,0,8,4
25.9476353016,-80.1640115257,"722040300050_5",445000,731.605351170569,222.408026755853,22678,432.905982905983,4497.03096663392,191.413603476057,19139.5010753427,17698.7174708342,1332.97629312395,55,0,5,4
25.9481161213,-80.1642265188,"3022040320140_12",515000,870.958751393534,231.326644370123,26514,415.626161278335,4524.24949337024,169.468094797274,19186.2267209046,17752.3620476046,1275.18645360316,31,0,12,4
25.9481437877,-80.1603746382,"722040140650_10",410000,870.865849126719,196.859903381643,1668,377.396878483835,4128.62073968883,465.549582721863,19227.2526301846,17683.538493998,1494.24530203985,36,0,10,4
25.9483354357,-80.1591919499,"722040141060_10",590000,1393.53400222965,354.422147900409,22662,342.47491638796,4008.65195891148,345.519842198183,19197.8090727073,17689.5125491384,1545.17717009852,39,0,10,5
25.9484438163,-80.1628074053,"722040140910_8",355000,1235.22853957637,235.878855444073,22031,433.37049424006,4373.34364133044,303.945295201154,19219.8155411324,17762.2984862563,1323.89329092079,57,0,8,4
25.9500118567,-80.1601718157,"722040141330_5",4e+05,817.539947974731,250.743218134522,25391,387.718320327016,4118.62334129072,397.061307720159,19025.8111484373,17893.4229006121,1344.31480594132,59,0,5,4
25.9500937613,-80.1596781809,"722040141380_12",550000,869.565217391304,194.816053511706,21274,373.60646599777,4068.63634930016,351.432937592188,19012.3085646252,17894.703055285,1367.75382840519,31,0,12,5
25.9504362851,-80.1605288493,"722040141160_12",342000,817.539947974731,205.406911928651,20897,401.542177629134,4154.58959162539,402.63912450935,18981.6458122213,17944.9034063877,1284.17801618682,59,0,12,4
25.9510226759,-80.1593362332,"722040141500_5",888000,1393.53400222965,395.20624303233,35933,361.984392419175,4032.94441782397,261.24299289702,18902.2152627533,17986.0207552873,1305.84920600712,39,0,5,5
25.952074371,-80.1552475208,"3022040190600_6",674000,696.767001114827,241.360089186176,19989,235.953177257525,3635.88311010381,1.70687289723873,18754.2049986642,18041.951322545,1529.9677133892,21,0,6,5
25.9524456913,-80.1564098436,"3022040190520_11",415000,696.767001114827,190.821256038647,0,264.539204756596,3751.40182939908,1.73735277040371,18723.2679274018,18100.7469978803,1414.87571231825,36,0,11,4
25.9525366459,-80.1540989078,"3022040240100_1",565000,743.218134522482,186.083240431067,23252,197.612411742847,3518.96231664296,3.26134642865257,18695.9579610459,18078.1309319918,1589.64730504623,26,0,1,5
25.9529674667,-80.1543387312,"3022040240180_12",450000,811.965811965812,212.746191007061,21330,198.782980304719,3543.37669504811,0,18646.4891268992,18125.0089769196,1540.90998785543,56,0,12,4
25.9533376141,-80.1600485862,"722040142200_7",980000,1272.76105536975,326.551467855816,35842,360.479375696767,4099.32958157729,322.873296436604,18642.4353037682,18241.7773710146,1076.97583841131,31,0,7,5
25.9534277512,-80.1534677208,"3022040240270_6",440000,696.767001114827,170.196952805648,2868,168.952062430323,3455.1374622355,5.88261552084062,18593.3627079726,18167.6503194774,1584.618125974,26,0,6,4
25.9536715259,-80.1644968581,"3022040181410_9",427000,696.767001114827,210.516536603493,3121,265.421776291342,4554.66840678889,608.408748246112,18670.293907841,18369.518519449,759.345080159079,31,0,9,4
25.9540527835,-80.1622710482,"3022040180370_3",397000,707.357859531773,171.218877740617,691,300.055741360089,4335.45715898637,556.59296386565,18602.1713913173,18371.1644325999,867.822948753234,26,0,3,4
25.9542009438,-80.1675150748,"3022050630210_8",1375000,941.099962839093,308.342623560015,31836,190.83983649201,4848.58582371876,606.976194207358,18643.0449012315,18472.0223329028,527.332285627272,15,0,8,5
25.9544524378,-80.1525367556,"3022040240490_1",540000,1021.92493496841,167.502787068004,20174,130.815681902638,3358.33338506353,3.65758477979728,18469.5229833033,18263.5400004544,1604.4605234044,36,0,1,4
25.9545669492,-80.1630236791,"3022040180650_8",302000,696.767001114827,181.623931623932,12392,271.293199554069,4410.07188849423,629.744659461596,18553.7388728581,18439.6527076016,773.701100419784,57,0,8,4
25.9547034698,-80.1612202353,"722040142390_5",485000,1120.40133779264,219.992567818655,23699,305.22110739502,4223.96178294888,441.683842033686,18515.1818333044,18417.8291184155,883.885841911177,54,0,5,4
25.9547819851,-80.1543076052,"3022040280320_6",450000,832.40431066518,220.08547008547,23903,186.092530657748,3541.79174164353,1.28015467292905,18447.5165148782,18325.7189417109,1432.15780040279,52,0,6,4
25.9549731299,-80.1612181728,"722040142400_3",385000,1066.42512077295,234.671125975474,21229,297.918989223337,4223.96178294888,441.683842033686,18483.6351645787,18448.4918708195,859.136184901215,21,0,3,5
25.9549731299,-80.1612181728,"722040142400_10",705000,1066.42512077295,234.671125975474,21229,297.918989223337,4223.96178294888,441.683842033686,18483.6351645787,18448.4918708195,859.136184901215,21,0,10,5
25.9551734924,-80.1633737077,"3022040180470_6",420000,696.767001114827,239.687848383501,1520,248.96878483835,4447.07445451652,662.845801718761,18491.2246529968,18491.2246529968,700.275085965353,47,0,6,4
25.9552817572,-80.1523311271,"3022040280480_7",1190000,1858.04533630621,363.247863247863,42898,121.989966555184,3334.52860412168,0,18372.2312281607,18344.3726240879,1561.63630160761,31,0,7,5
25.955325583,-80.1728015107,"3022050601610_7",1918000,939.334819769602,468.413229282795,34928,61.3619472315125,5386.1288668563,492.859549077683,18597.9346889474,18597.9346889474,125.729476805531,16,0,7,5
25.9553302766,-80.164608754,"3022040181330_12",375000,696.767001114827,143.998513563731,1770,219.676700111483,4570.27410184936,784.033777422711,18488.1461858071,18488.1461858071,605.939878519749,21,0,12,4
25.9555989255,-80.1634015594,"3022040180490_4",535000,696.767001114827,210.609438870308,22267,237.820512820513,4451.64643549126,662.266684128627,18444.8038061665,18444.8038061665,663.211560196741,56,0,4,4
25.9557180746,-80.1542204804,"3022040270130_9",455900,811.594202898551,247.584541062802,32966,183.890746934225,3537.58551914676,0,18342.0561537274,18342.0561537274,1387.04758811862,41,0,9,5
25.9557429116,-80.1535090764,"3022040270160_12",850000,811.594202898551,272.57525083612,19992,162.272389446302,3466.26261594071,0,18334.5581049288,18334.5581049288,1448.31213318023,16,0,12,5
25.9557523614,-80.1568509412,"3022040190290_12",728900,1161.27833519138,248.885172798216,17721,261.594202898551,3792.79349715711,2.19455086787837,18358.1495267585,18358.1495267585,1152.41352449463,31,0,12,5
25.9559480919,-80.1691771765,"3022050600230_1",1295000,738.015607580825,273.132664437012,29586,114.065403195838,5038.0182354391,706.005302120369,18470.7421782299,18470.7421782299,276.391489860014,16,0,1,5
25.956034607,-80.1568646326,"3022040190280_2",572300,1161.27833519138,279.728725380899,16088,262.783351913787,3795.5062058688,0.640077336464523,18327.4867743545,18327.4867743545,1134.7656779321,57,0,2,4
25.9562687232,-80.1530588899,"3022040280060_6",375000,773.411371237458,220.921590486808,2400,151.597918989223,3424.29183059254,4.38910173575673,18273.8726774573,18273.8726774573,1461.63183775332,44,0,6,4
25.9565587225,-80.1621929048,"3022040180250_12",475000,1089.27907840951,224.266072092159,3259,241.397250092902,4337.04211239095,538.213600347169,18322.6404745213,18322.6404745213,673.605196945998,36,0,12,4
25.9565654403,-80.1646940172,"3022040181270_4",530000,696.767001114827,220.549981419547,488,186.975102192493,4584.96540071487,786.289288036919,18355.0405796957,18355.0405796957,496.82193258913,26,0,4,5
25.9567481769,-80.1554912582,"3022040190170_9",771000,963.117800074322,300.631735414344,33830,225.130063173541,3661.36428406973,0,18241.8992905073,18241.8992905073,1214.98870410232,31,0,9,5
25.9585291807,-80.1631610994,"3022040260130_10",745000,1003.34448160535,359.903381642512,29791,176.114827201784,4436.77225738675,656.079269876136,18115.5297363653,18115.5297363653,459.758406820518,31,0,10,5
25.9586768092,-80.1579762963,"3022040200270_6",660000,974.916387959866,293.478260869565,31980,308.844295800818,3918.70585320164,216.620458583494,18047.5291393342,18047.5291393342,897.906583567066,36,0,6,5
25.9587223985,-80.161512585,"3022040260020_8",530000,1036.78929765886,265.979189892233,2201,213.814567075437,4275.50324847086,508.251885025996,18072.6445548221,18072.6445548221,584.26868869945,55,0,8,4
25.9587889781,-80.1590297952,"3022040220160_11",520000,1036.78929765886,259.011519881085,25328,278.948346339651,4028.46387646872,296.447246402569,18040.5187685063,18040.5187685063,799.2737140052,47,0,11,4
25.9587967303,-80.1587467651,"3022040220150_7",750000,1036.78929765886,265.886287625418,25955,286.315496098105,3999.4165573425,275.172294933415,18036.952623346,18036.952623346,823.566172917686,26,0,7,5
25.9589667188,-80.1556088396,"3022040430070_7",810000,1236.34336677815,279.171311780007,31869,245.559271646228,3679.13405012491,52.6997007022457,17993.8236028175,17993.8236028175,1103.43236831851,31,0,7,5
25.9590530916,-80.1631874876,"3022040310060_9",490000,1059.08584169454,226.402824228911,25825,165.765514678558,4441.37471823467,676.500784896671,18057.9837358298,18057.9837358298,425.590469002578,49,0,9,4
25.9590748742,-80.1609837879,"3022040220240_12",499000,1036.78929765886,268.859160163508,16628,221.971386101821,4225.4248168608,478.503528816979,18028.0829802549,18028.0829802549,611.39577581628,31,0,12,4
25.959177759,-80.1530467619,"3022040360030_1",302000,696.767001114827,218.50613154961,26990,169.360832404311,3430.69260395718,0,17956.5771978099,17956.5771978099,1338.03595206934,46,0,1,5
25.959177759,-80.1530467619,"3022040360030_4",460000,696.767001114827,218.50613154961,26990,169.360832404311,3430.69260395718,0,17956.5771978099,17956.5771978099,1338.03595206934,46,0,4,5
25.9594715757,-80.1495788397,"3022040130090_4",421000,1068.37606837607,196.302489780751,5577,62.2259383128948,3081.57613672553,0.304798731649773,17899.7017544841,17899.7017544841,1654.56943488763,41,0,4,4
25.9600590982,-80.1635976719,"3012330490070_1",970000,304.998141954664,307.971014492754,8000,139.594946116685,4492.70282464449,770.927431961771,17960.112863097,17960.112863097,340.856421603941,6,0,1,5
25.9603929812,-80.1495647457,"3012330020080_12",515000,852.378298030472,198.903753251579,31028,62.9505759940543,3086.02619820762,0,17797.898978113,17797.898978113,1638.2322228712,60,0,12,4
25.9605073448,-80.1560987391,"3012330190030_7",610000,1153.84615384615,335.37718320327,968,259.22519509476,3730.52311628107,173.521917928216,17827.8911733074,17827.8911733074,996.874731733747,50,0,7,4
25.9608163471,-80.1597986046,"3012330090030_5",595000,891.118543292456,255.574136008919,770,228.418803418803,4104.69403925433,508.038525913842,17828.5922103902,17828.5922103902,637.91326546981,55,0,5,4
25.9617438582,-80.1518314078,"3012330290220_1",725000,1313.26644370123,261.426978818283,24294,128.130806391676,3304.26209006886,60.5635079788099,17657.6001219346,17657.6001219346,1380.61633488081,47,0,1,4
25.9618160657,-80.1646394214,"3012330530080_1",827000,390.746934225195,379.877369007804,14495,81.8561872909699,4592.70728849878,955.086825624564,17779.5805743409,17779.5805743409,154.19767834162,21,0,1,5
25.9622411513,-80.1635128971,"3012330530260_6",950000,399.201040505388,328.966926793014,0,108.31475287997,4482.12630865624,896.870267879457,17717.1273142258,17717.1273142258,244.235223670963,5,0,6,5
25.9623260945,-80.1593618756,"3012330270130_2",703000,929.022668153103,264.86436269045,35729,223.792270531401,4059.49238735067,551.319945808109,17658.4535583833,17658.4535583833,628.251145676512,31,0,2,4
25.9624075243,-80.1610875248,"3012330100450_9",650000,1320.32701597919,227.889260497956,18690,171.887774061687,4233.2581442642,698.72061243394,17659.1241155929,17659.1241155929,456.71041950402,31,0,9,4
25.9626198302,-80.1530500773,"3012330260160_5",615000,1062.80193236715,266.164994425864,26033,166.536603493125,3433.61867178102,175.381190191279,17566.4653011714,17566.4653011714,1245.65145650629,48,0,5,4
25.9629584644,-80.1522830643,"3012330510030_3",490000,1318.09736157562,212.281679672984,28002,128.381642512077,3310.81526279933,62.4837399882035,17526.3233082131,17526.3233082131,1301.73442312985,38,0,3,4
25.9634564858,-80.1588351165,"3012330280230_5",355000,1045.15050167224,200.48309178744,32864,231.688963210702,4013.95545684219,601.215498179177,17525.5003516376,17525.5003516376,660.895089836203,46,0,5,2
25.9638990299,-80.1600854326,"3012330280480_12",730000,1177.62913415087,333.612040133779,38395,189.92939427722,4135.14343254614,720.147963268918,17490.0522591468,17490.0522591468,524.436697676599,34,0,12,5
25.964166366,-80.1623657054,"3012330100620_5",4e+05,696.767001114827,181.25232255667,21456,120.828688219993,4365.87607240502,916.743145183022,17489.3207421908,17489.3207421908,297.453082217013,54,0,5,4
25.9647608393,-80.1570852296,"3012330280020_12",725000,1065.58900037161,295.243403939056,28964,277.833519137867,3838.78762576307,623.679164701765,17363.8351043706,17363.8351043706,815.031808431493,41,0,12,5
25.9655136315,-80.1559449056,"3012330250150_10",440000,1101.44927536232,228.260869565217,21962,248.467112597547,3717.20341170797,554.276493505112,17276.1749891481,17276.1749891481,913.60371824703,48,0,10,4
25.9657467138,-80.1583638456,"3012330130440_7",420000,882.571534745448,227.238944630249,2178,236.845039018952,3969.8206004993,785.07009311032,17271.2067698222,17271.2067698222,679.853570944819,49,0,7,4
25.9659129854,-80.1492826635,"3012340150082_2",230000,501.672240802676,129.412857673727,425,49.5261984392419,3067.92115354762,284.041938024423,17188.0881557013,17188.0881557013,1591.75041629461,36,0,2,4
25.9662425898,-80.1636996137,"3012330380050_2",560000,752.508361204013,240.709773318469,26616,74.1267186919361,4508.0951605928,1165.33699071658,17273.0355622121,17273.0355622121,144.657478040982,43,0,2,4
25.9665305453,-80.1499799472,"3012330610100_2",493500,454.849498327759,251.672240802676,1715,67.9951690821256,3135.92175057869,345.093123973873,17131.1517526292,17131.1517526292,1512.80754479732,26,0,2,4
25.9665686034,-80.1612759909,"3012330130180_8",520000,797.75176514307,220.735785953177,4890,146.339650687477,4263.92089666817,1024.82477542603,17209.7898253948,17209.7898253948,380.815535323226,53,0,8,4
25.9666162947,-80.1507053166,"3012330610120_12",6e+05,427.350427350427,242.382014121145,1612,89.8550724637681,3208.37240909184,354.999082752491,17124.7814591377,17124.7814591377,1440.26544666467,23,0,12,5
25.9670134668,-80.1630631498,"3012330150180_5",527500,759.476031215162,220.921590486808,32387,94.1750278706801,4450.27484119884,1179.47965186513,17180.3462679174,17180.3462679174,205.861063356257,29,0,5,4
25.9670162867,-80.1628063288,"3012330150190_11",550000,1113.89817911557,195.094760312152,20628,100.650315867707,4415.61922541026,1156.98550546937,17175.3475687184,17175.3475687184,227.044575205916,49,0,11,4
25.9673035011,-80.1500015278,"3012330060180_9",325000,802.675585284281,158.862876254181,385,68.6826458565589,3146.5287464401,422.268162827595,17038.2186193491,17038.2186193491,1511.80170898287,58,0,9,4
25.9673646597,-80.1646945564,"3012330150610_2",505000,865.570419918246,263.285024154589,21911,44.0914158305463,4614.13463933376,1322.36929726254,17162.8203408476,17162.8203408476,40.0505533387802,54,0,2,4
